stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
759756,"650","Lodge St at Biltmore Ave","",35.567504,-82.543003,0,,0,,
759755,"649","Brook St at Reed St","",35.566556,-82.540502,0,,0,,
759474,"137","Fairview Rd at 101 Fairview Rd","",35.566553,-82.537718,0,,0,,
759485,"149","Fairview Rd at Stoner Rd","",35.567043,-82.531532,0,,0,,
759439,"102","N Louisiana Ave at Mosswood Mobile Home Park","",35.601608,-82.590343,0,,0,,
759483,"146","Fairview Rd at Third St","",35.566761,-82.525543,0,,0,,
759484,"148","Fairview Rd at East St","",35.567911,-82.529182,0,,0,,
759482,"145","Fairview Rd at Blalock Ave","",35.566084,-82.52129,0,,0,,
759481,"144","Fairview Rd at Harmony Ln","",35.565037,-82.516325,0,,0,,
759476,"139","N Louisiana Ave at Arctic Rd","",35.603933,-82.589774,0,,0,,
759479,"142","Cedar St at Fairview Rd","",35.564716,-82.512842,0,,0,,
759464,"127","Cedar St at Fairview Ave","",35.566286,-82.513277,0,,0,,
759478,"141","Wood Ave at Cheerio Ln","",35.569901,-82.514135,0,,0,,
759440,"103","Adams Hill Rd at Pearson Bridge Rd","",35.606523,-82.591205,0,,0,,
759475,"138","Wood Ave at River Hills Rd","",35.575918,-82.51842,0,,0,,
759477,"140","Wood Ave at Future Dr","",35.571998,-82.516555,0,,0,,
759620,"438","Swannanoa River Rd at S Tunnel Rd","",35.578865,-82.518192,0,,0,,
759619,"437","Swannanoa River Rd at Beechwood Rd","",35.580076,-82.515646,0,,0,,
759480,"143","Pearson Bridge Rd at Bingham Rd","",35.607257,-82.587134,0,,0,,
759616,"434","Swannanoa River Rd at Fairway Dr","",35.574832,-82.50636,0,,0,,
759618,"436","Swannanoa River Rd at Bleachery Blvd","",35.577835,-82.512444,0,,0,,
759615,"433","Swannanoa River Rd at Fairview Rd","",35.574627,-82.502926,0,,0,,
759804,"698","Hendersonville Rd at Busbee Rd","",35.543855,-82.533402,0,,0,,
759803,"697","Hendersonville Rd at Jeffress Ave","",35.546132,-82.534252,0,,0,,
759802,"696","Hendersonville Rd at W Chapel Rd","",35.548611,-82.535319,0,,0,,
759801,"695","Hendersonville Rd at Vanderbilt Park Dr","",35.555157,-82.538702,0,,0,,
759800,"694","Hendersonville Rd at Irwin St","Lula St",35.563298,-82.542219,0,,0,,
759799,"693","All Souls Crescent at Boston Way","",35.566264,-82.544382,0,,0,,
759798,"692","McDowell St at Lodge St","",35.567172,-82.544862,0,,0,,
759797,"691","McDowell St at Short McDowell St","",35.569614,-82.54998,0,,0,,
759796,"690","McDowell St at Asheville High School","",35.572367,-82.550586,0,,0,,
759795,"689","McDowell St at Doctors Dr","",35.574101,-82.550687,0,,0,,
759793,"687","McDowell St at Hospital Dr","",35.578677,-82.552459,0,,0,,
759792,"686","McDowell St at Choctaw St","",35.581795,-82.554375,0,,0,,
759791,"685","Asheland Ave at Phifer St","Southside Ave",35.584889,-82.556176,0,,0,,
759790,"684","Asheland Ave at Morgan Ave","",35.588966,-82.556559,0,,0,,
759789,"683","Asheland Ave at Hilliard Ave","",35.590841,-82.556571,0,,0,,
759763,"657","Hilliard Ave at Lexington Ave","",35.59129,-82.552023,0,,0,,
759762,"656","Biltmore Ave at S Charlotte St","",35.588796,-82.551587,0,,0,,
759761,"655","Biltmore Ave at McCormick Pl","",35.587004,-82.551634,0,,0,,
759760,"654","Biltmore Ave at Choctaw St","",35.582446,-82.55115,0,,0,,
759759,"653","Biltmore Ave at Hospital Dr","",35.57971,-82.55014,0,,0,,
759713,"607","Biltmore Ave at Granby St","",35.578661,-82.549115,0,,0,,
759788,"682","Forest Hill Dr at Sherwood Rd","",35.578075,-82.547724,0,,0,,
759787,"681","Forest Hill Dr at Thurland Rd","",35.577501,-82.54522,0,,0,,
759786,"680","Warwick Rd at Forest Hill Dr","",35.57658,-82.543012,0,,0,,
759785,"679","Warwick Rd at McClain St","",35.577042,-82.540562,0,,0,,
759784,"678","Kenilworth Rd at Warwick Rd","",35.576927,-82.538602,0,,0,,
759783,"677","Kenilworth Rd at Harvest House Recreation Center","",35.579229,-82.537966,0,,0,,
759782,"676","Kenilworth Rd at Normandy Rd","",35.581809,-82.535618,0,,0,,
759781,"675","Kenilworth Rd at Digges Rd","",35.583977,-82.535596,0,,0,,
759780,"674","Kenilworth Rd at Kirkman Rd","",35.586654,-82.53627,0,,0,,
759779,"673","Kenilworth Rd at Springdale Rd","",35.587558,-82.534845,0,,0,,
759778,"672","Kenilworth Rd at Aurora Dr","",35.587831,-82.531692,0,,0,,
759592,"410","Tunnel Rd at Kenilworth Rd","",35.589822,-82.530142,0,,0,,
759591,"409","Tunnel Rd at I-240","Entrance and Exit Ramp",35.592545,-82.531065,0,,0,,
759590,"408","Tunnel Rd at Chunns Cove Rd","",35.594422,-82.532085,0,,0,,
759902,"801","Hilliard Ave at S French Broad Ave","",35.591193,-82.559197,0,,0,,
759777,"671","Piney Mountain Dr at Chunns Cove Rd","",35.599401,-82.53148,0,,0,,
759473,"136","Fairview Rd at Oakley Plaza Shopping Center","",35.571165,-82.503027,0,,0,,
759472,"135","River Ridge Dr at J & S Cafeteria","",35.570584,-82.507922,0,,0,,
759471,"134","River Ridge Dr at River Ridge Shopping Center","",35.570611,-82.506463,0,,0,,
759470,"133","Fairview Rd at I-240","Entrance and Exit Ramp at Home Depot",35.566981,-82.50839,0,,0,,
759469,"132","Fairview Rd at Old Fairview Rd","",35.565047,-82.511184,0,,0,,
759468,"131","Fairview Rd at Liberty St","",35.564463,-82.513317,0,,0,,
759467,"130","Fairview Rd at Harmony Ln","",35.564959,-82.516327,0,,0,,
759466,"129","Fairview Rd at Shannon Dr","",35.565456,-82.519766,0,,0,,
759465,"128","Fairview Rd at Unaka Ave","",35.566119,-82.521607,0,,0,,
759463,"126","Fairview Rd at Ridge Ave","",35.567173,-82.52671,0,,0,,
759441,"104","Bingham Rd at Adams Hill Rd","",35.604186,-82.586614,0,,0,,
759773,"667","Kenilworth Rd at Springdale Rd","",35.5874,-82.533818,0,,0,,
759462,"125","Fairview Rd at East St","",35.567812,-82.529339,0,,0,,
759461,"124","Fairview Rd at Eastview St","",35.566827,-82.531794,0,,0,,
759716,"610","Lodge St at Biltmore Ave","",35.567335,-82.543083,0,,0,,
759717,"611","Brook St at Reed St","",35.566382,-82.540481,0,,0,,
759460,"123","Fairview Rd at 101 Fairview Rd","",35.566562,-82.536933,0,,0,,
759459,"122","Short McDowell St at McDowell St","",35.569458,-82.549776,0,,0,,
759458,"121","Meadow Rd at Victoria Dr","",35.565551,-82.556411,0,,0,,
759457,"120","Amboy Rd at Riverview Dr","",35.568675,-82.564556,0,,0,,
759454,"117","State St at Wellington St","",35.569863,-82.575923,0,,0,,
759456,"119","Amboy Rd at Amboy Park","",35.567563,-82.56894,0,,0,,
759455,"118","Amboy Rd at State St","",35.566662,-82.573366,0,,0,,
759451,"114","N Louisiana Ave at Haywood Rd","",35.578686,-82.590418,0,,0,,
759442,"105","Bingham Rd at Crossroad Ct","",35.602799,-82.586261,0,,0,,
759453,"116","State St at Short Michigan Ave","",35.570212,-82.578251,0,,0,,
759452,"115","State St at Hanover St","",35.571536,-82.582464,0,,0,,
759946,"846","Haywood Rd at Louisiana Ave","",35.578567,-82.589172,0,,0,,
759947,"847","State St at Hudson St","",35.57675,-82.586836,0,,0,,
759443,"106","Bingham Rd at Keith Dr","",35.600915,-82.584784,0,,0,,
759450,"113","N Louisiana Ave at Tanglewood Dr","",35.583435,-82.592074,0,,0,,
759449,"112","N Louisiana Ave at Patton Ave","",35.586438,-82.592094,0,,0,,
759448,"111","N Louisiana Ave at Patton Ave","",35.587772,-82.592595,0,,0,,
759447,"110","N Louisiana Ave at Hazel Mill Rd","",35.591512,-82.593087,0,,0,,
759446,"109","Emma Rd at N Louisiana Ave","",35.595745,-82.591524,0,,0,,
759770,"664","Kenilworth Rd at Normandy Rd","",35.581667,-82.535552,0,,0,,
759767,"661","Warwick Dr at Forest Hill Dr","",35.576563,-82.542884,0,,0,,
759769,"663","Kenilworth Rd at Harvest House Recreation Center","",35.579228,-82.53782,0,,0,,
759768,"662","Kenilworth Rd at Warwick Dr","",35.576977,-82.53846,0,,0,,
760119,"553","Porters Cove Rd at I-40","",35.5797898208951,-82.463821183445,,,0,,
759906,"805","Haywood Rd at Craven St","River Link Bridge",35.584642,-82.569457,0,,0,,
759764,"658","Coxe Ave at Hilliard Ave","",35.591166569323,-82.5551533668995,,,0,,
759758,"652","Biltmore Ave at Unadilla Rd","",35.576293,-82.547203,0,,0,,
759703,"592","Biltmore Ave at Caledonia Rd","",35.572339,-82.545138,0,,0,,
759757,"651","Biltmore Ave at Bryson St","",35.569872,-82.544616,0,,0,,
759754,"648","London Rd at Sweeten Creek Rd","",35.565582,-82.53835,0,,0,,
759753,"647","London Rd at Shady Oak Dr","",35.563462,-82.537121,0,,0,,
759752,"646","London Rd at Belvedere Rd","",35.561024,-82.534424,0,,0,,
759751,"645","London Rd at Brooklyn Rd","",35.558846,-82.533561,0,,0,,
759750,"644","London Rd at Wyatt St","",35.556111,-82.532488,0,,0,,
760078,"982","Montford Ave at Bulldog Dr","",35.607662,-82.570079,0,,0,,
760077,"981","Montford Ave at Panola St","",35.606583,-82.5676,0,,0,,
760082,"986","Montford Ave at E Waneta","",35.603818,-82.565417,0,,0,,
760076,"980","Montford Ave at Cullowhee St","",35.602443,-82.564328,0,,0,,
760075,"979","Montford Ave at W Chestnut St","",35.600548,-82.562803,0,,0,,
760074,"978","Montford Ave at Courtland Ave","",35.598872,-82.561444,0,,0,,
760073,"976","Montford Ave at Chamber of Commerce","",35.597392,-82.560165,0,,0,,
760072,"975","Haywood St at O'Henry Ave","",35.596822,-82.557832,0,,0,,
760071,"974","Haywood St at US Cellular Center","Pack Library",35.596645,-82.555343,0,,0,,
759980,"881","Haywood St at College St","",35.594953,-82.554154,0,,0,,
760069,"972","Biltmore Ave at S Pack Square","",35.594816,-82.551583,0,,0,,
760068,"971","Biltmore Ave at Hilliard Ave","",35.59128,-82.550773,0,,0,,
760067,"970","Martin Luther King Jr Dr at S Charlotte St","McCormick Field",35.589624,-82.549625,0,,0,,
760066,"969","Martin Luther King Jr Dr at Alexander Dr","",35.591101,-82.546222,0,,0,,
759894,"793","Martin Luther King Jr Dr at Miller St","",35.591934,-82.544947,0,,0,,
760065,"968","Martin Luther King Jr Dr at Hazzard St","",35.593781,-82.543739,0,,0,,
760064,"967","Martin Luther King Jr Dr at MLK Park","",35.596569,-82.544177,0,,0,,
759587,"405","College St at Martin Luther King Jr Dr","",35.597994,-82.544198,0,,0,,
759586,"404","College St at S Charlotte St","",35.597545,-82.545689,0,,0,,
760063,"966","Charlotte St at Woodfin Pl","",35.599214,-82.546981,0,,0,,
760062,"965","Charlotte St at E Chestnut St","",35.603098,-82.546829,0,,0,,
760081,"985","Charlotte St at Blair St","",35.605577,-82.546532,0,,0,,
760061,"964","Charlotte St at Hillside St","",35.607242,-82.546318,0,,0,,
760060,"963","Charlotte St at Edwin Pl","",35.608593,-82.546193,0,,0,,
760059,"962","Charlotte St at Bond St","",35.609807,-82.546071,0,,0,,
760058,"961","Macon Ave at Charlotte St","",35.611292,-82.545639,0,,0,,
760057,"960","Macon Ave at Howland Rd","",35.612454,-82.543083,0,,0,,
760056,"959","Macon Ave at Edgemont Rd","",35.614989,-82.541131,0,,0,,
760055,"958","Macon Ave at LongchampsÿCondominiums","",35.617907,-82.540728,0,,0,,
760054,"957","Grove Park Inn at Sammons Building","",35.620081,-82.541795,0,,0,,
760053,"956","Macon Ave at LongchampsÿCondominiums","",35.616868,-82.540386,0,,0,,
760052,"955","Macon Ave at Sunset Trail","",35.615108,-82.541044,0,,0,,
760051,"954","Macon Ave at Howland Rd","",35.612543,-82.542889,0,,0,,
760050,"953","Charlotte St at Macon Ave","",35.611007,-82.545755,0,,0,,
760049,"952","Charlotte St at Edwin Pl","",35.60892,-82.545995,0,,0,,
760048,"951","Charlotte St at Hillside St","",35.607316,-82.546123,0,,0,,
760080,"984","Charlotte St at Blair St","",35.60539,-82.546386,0,,0,,
760047,"950","Charlotte St at E Chestnut St","",35.602851,-82.546678,0,,0,,
760046,"949","Charlotte St at Woodfin Pl","",35.599732,-82.546851,0,,0,,
760045,"948","Charlotte St at College St","",35.597803,-82.546063,0,,0,,
759629,"447","College St at Town Mountain Rd","",35.598185,-82.544256,0,,0,,
760044,"947","Martin Luther King Jr Dr at Mountain St","",35.597538,-82.543809,0,,0,,
760043,"946","Martin Luther King Jr Dr at MLK Park","",35.595869,-82.543961,0,,0,,
760042,"945","Martin Luther King Jr Dr at Hazzard St","",35.593595,-82.543585,0,,0,,
760041,"944","Martin Luther King Jr Dr at Miller St","",35.591891,-82.544758,0,,0,,
760040,"943","Martin Luther King Jr Dr at Alexander Dr","",35.590936,-82.546194,0,,0,,
760039,"942","Martin Luther King Jr Dr at S Charlotte St","",35.589569,-82.549126,0,,0,,
760038,"941","S Charlotte St at McCormick Field","",35.588604,-82.550877,0,,0,,
760037,"940","Biltmore Ave at Aston St","",35.59275,-82.551178,0,,0,,
760036,"939","Patton Ave at Biltmore Ave","",35.594935,-82.551941,0,,0,,
760035,"937","Haywood St at US Cellular Center","Pack Library",35.596882,-82.555806,0,,0,,
760034,"936","Haywood St at O'Henry Ave","",35.596719,-82.557787,0,,0,,
760033,"935","Montford Ave at Chamber of Commerce","",35.597231,-82.560212,0,,0,,
760032,"934","Montford Ave at Courtland Ave","",35.598952,-82.56171,0,,0,,
760031,"933","Montford Ave at W Chestnut St","",35.600693,-82.563125,0,,0,,
760030,"932","Montford Ave at Cullowhee St","",35.602585,-82.564651,0,,0,,
760079,"983","Montford Ave at S Waneta","",35.604,-82.565789,0,,0,,
760029,"931","Montford Ave at Watauga St","",35.605592,-82.567052,0,,0,,
760028,"930","Montford Ave at Zillicoa St","",35.607294,-82.56913,0,,0,,
760027,"929","Montford Ave at Santee St","",35.608075,-82.57099,0,,0,,
760026,"928","Klondyke Pl at Klondyke Pl cul-de-sac","",35.611118,-82.572442,0,,0,,
759522,"224","Merrimon Ave at Beaverdam Rd","",35.62993,-82.552675,0,,0,,
759749,"643","London Rd at Bostic Pl","",35.553674,-82.53229,0,,0,,
759748,"642","London Rd at W Chapel Rd","",35.551383,-82.532364,0,,0,,
759747,"641","White Ave at W Chapel Rd","",35.551015,-82.530327,0,,0,,
759746,"640","Shiloh Rd at Brooklyn Rd","",35.548685,-82.529438,0,,0,,
759745,"639","Shiloh Rd at Kent St","",35.548901,-82.527487,0,,0,,
759744,"638","Caribou Rd at Shiloh Rd","",35.548473,-82.525705,0,,0,,
759898,"797","West Chapel Rd at Booker St","",35.548949,-82.524407,0,,0,,
759743,"637","W Chapel Rd at Robinson Ave","",35.548648,-82.522606,0,,0,,
759742,"636","Medical Park Dr at Sweeten Creek Rd","",35.551955,-82.520204,0,,0,,
759741,"635","Medical Park Dr at Medical Park","",35.553089,-82.522073,0,,0,,
759740,"634","Sweeten Creek Rd at Sweeten Creek Industrial Park","",35.547787,-82.521253,0,,0,,
759739,"633","Sweeten Creek Rd at W Chapel Rd","",35.543853,-82.521387,0,,0,,
759738,"632","Sweeten Creek Rd at Busbee View Rd","",35.54103,-82.52069,0,,0,,
759910,"809","Haywood Rd at Westwood Pl","",35.577946,-82.58115,0,,0,,
759899,"798","Sweeten Creek Rd at 1256 Sweeten Creek Rd","Between Rock Hill Rd and Busbee View Circle",35.539034,-82.520188,0,,0,,
759909,"808","Haywood Rd at Swannanoa Ave","",35.577828,-82.576313,0,,0,,
759737,"631","Sweeten Creek Rd at Rock Hill Rd","",35.535689,-82.519337,0,,0,,
759736,"630","Rock Hill Rd at Edgewood Rd S","",35.535219,-82.520425,0,,0,,
759735,"629","Rock Hill Rd at Rock Hill Pl","",35.534476,-82.524179,0,,0,,
759734,"628","Rock Hill Rd at Hendersonville Rd","",35.53377,-82.5276,0,,0,,
759908,"807","Haywood Rd at Brownwood Ave","",35.580094,-82.574224,0,,0,,
